province,district,total_population,total_households,displaced_individuals,displaced_households,monthly_income_pkr,family_size,house_condition,distance_from_relief_center_km,previous_flood_damage,access_to_clean_water,livestock_lost,crops_damaged,children_under_age_5,disabled_family_members,displacement_ratio,flood_risk_level,aid_needed
Sindh,Sukkur,7841.0,773.0,250.0,13.0,8354,8,4,1,1,0,1,1,1,1,0.2991610671439896,10,0
Sindh,Khairpur,7880.0,71.0,140.0,74.0,10680,3,1,24,1,1,1,1,3,0,0.12301135767095522,7,1
Sindh,Kambar,1720.0,928.0,233.0,67.0,19504,8,2,6,1,1,0,0,0,1,0.273442022083906,8,1
Sindh,Sukkur,6444.0,828.0,182.0,52.0,16536,7,2,4,0,0,1,1,4,0,0.4369647036167593,7,1
Sindh,Sukkur,9949.0,902.0,291.0,66.0,8345,10,1,58,1,0,0,1,3,1,0.44644503376166084,9,1
Sindh,Mirpur Khas,8966.0,496.0,221.0,58.0,9634,8,4,29,1,0,1,1,2,0,0.4945852881855231,10,1
Sindh,Sukkur,6581.0,688.0,133.0,11.0,14921,5,1,73,1,0,0,1,1,1,0.4916426386138077,8,1
Sindh,Jacobabad,657.0,66.0,166.0,0.0,10337,8,2,68,1,0,0,0,0,0,0.26083110580026153,8,1
Sindh,Mirpur Khas,2540.0,313.0,352.0,77.0,5866,4,2,4,1,0,1,0,3,0,0.15516121402033456,7,1
Sindh,Dadu,4779.0,211.0,261.0,85.0,13986,6,1,79,0,1,1,1,4,0,0.46383541633512854,7,1
Sindh,Kambar,8949.0,370.0,260.0,23.0,10987,3,2,95,0,0,0,0,3,0,0.11969791998986401,8,1
Sindh,Dadu,3672.0,191.0,425.0,76.0,13982,4,3,47,1,1,0,0,0,0,0.19327378760263098,7,1
Sindh,Badin,6933.0,684.0,92.0,4.0,15610,8,1,88,0,0,0,1,3,0,0.4987782601371485,10,1
Sindh,Dadu,8212.0,998.0,81.0,34.0,15198,6,4,22,0,1,1,1,0,0,0.12580289354963575,8,1
Sindh,Badin,3279.0,949.0,237.0,88.0,14639,10,1,30,1,0,1,0,4,0,0.3131615427527841,10,1
Sindh,Jamshoro,9665.0,607.0,141.0,44.0,12086,10,2,99,0,0,1,1,0,0,0.08976908547954876,8,1
Sindh,Jamshoro,9258.0,564.0,329.0,84.0,13369,7,3,90,1,0,0,1,1,0,0.10142327123122252,9,1
Sindh,Khairpur,3780.0,90.0,425.0,36.0,12272,10,2,66,1,0,0,1,0,0,0.05210920735070723,9,1
Sindh,Sukkur,6590.0,777.0,79.0,51.0,12082,6,2,79,1,0,0,0,4,1,0.023516510743725683,9,1
Sindh,Mirpur Khas,3487.0,222.0,110.0,28.0,11185,9,2,50,1,1,1,1,1,1,0.403375402803394,8,1
Sindh,Jacobabad,622.0,870.0,170.0,20.0,10064,8,3,28,1,1,1,1,0,1,0.429351030202791,10,1
Sindh,Sanghar,6611.0,507.0,71.0,26.0,12574,7,3,93,1,0,1,1,3,0,0.01967856991386252,10,1
Sindh,Dadu,7430.0,75.0,7.0,20.0,14085,7,4,28,0,1,1,1,2,0,0.37109049344782996,10,1
Sindh,Badin,9974.0,976.0,54.0,57.0,7846,7,3,78,0,0,1,1,0,0,0.08143266337496402,6,1
Sindh,Dadu,2277.0,604.0,82.0,21.0,8057,5,4,4,1,1,1,1,1,0,0.16966580381417368,10,1
Sindh,Jamshoro,3558.0,731.0,239.0,78.0,11749,9,1,86,1,1,1,0,0,0,0.04524867590444437,8,1
Sindh,Dadu,9202.0,345.0,486.0,81.0,11912,5,2,89,1,0,1,1,3,0,0.12866509774409962,6,1
Sindh,Larkana,6720.0,998.0,37.0,33.0,9598,7,2,1,0,0,1,0,2,0,0.2566844841096128,6,1
Sindh,Jamshoro,9144.0,804.0,470.0,1.0,17676,11,1,80,1,0,0,1,0,0,0.4784733951311323,7,1
Sindh,Larkana,1983.0,379.0,233.0,93.0,13252,8,2,77,1,0,0,1,3,0,0.24991945585191766,6,1
Sindh,Larkana,1162.0,633.0,342.0,1.0,6371,11,2,89,1,0,1,0,4,0,0.4445521394480363,8,1
Sindh,Kambar,4231.0,939.0,220.0,98.0,10053,9,1,59,1,1,1,0,1,0,0.027468760463513764,9,1
Sindh,Badin,2177.0,781.0,10.0,29.0,11185,6,1,96,1,1,0,1,1,0,0.23422984987075174,7,1
Sindh,Mirpur Khas,1297.0,864.0,453.0,80.0,15040,8,1,87,1,0,0,1,4,0,0.03484831824496948,7,1
Sindh,Dadu,7217.0,973.0,368.0,51.0,11147,7,3,48,1,0,0,0,2,0,0.14536089309348504,8,1
Sindh,Mirpur Khas,5002.0,662.0,161.0,12.0,8835,8,2,46,1,0,1,1,2,0,0.024179107976914416,10,1
Sindh,Jamshoro,1283.0,959.0,221.0,96.0,11257,9,2,87,1,0,0,0,1,1,0.1833986521355343,9,1
Sindh,Sanghar,8301.0,584.0,298.0,14.0,14487,8,4,97,1,0,0,1,4,0,0.21372628108970243,9,1
Sindh,Kambar,3632.0,684.0,271.0,2.0,13360,4,1,18,1,0,1,0,1,0,0.17148832272719072,7,1
Sindh,Jamshoro,1076.0,70.0,3.0,32.0,12776,9,1,37,0,0,1,1,1,0,0.3081962102671686,10,1
Sindh,Sukkur,4754.0,748.0,337.0,74.0,11642,9,3,61,1,1,0,1,2,0,0.26504654188645244,10,0
Sindh,Sanghar,3000.0,349.0,308.0,10.0,9891,4,1,59,0,0,0,1,0,0,0.11271201320127822,8,1
Sindh,Dadu,5534.0,146.0,101.0,54.0,10580,3,2,6,0,0,0,1,1,0,0.10687695183438706,10,1
Sindh,Sukkur,9576.0,612.0,423.0,89.0,6086,8,1,2,0,1,1,0,1,0,0.23344593131440255,10,1
Sindh,Mirpur Khas,2366.0,812.0,108.0,20.0,14430,5,2,11,0,0,1,1,3,0,0.12234008973086341,8,1
Sindh,Dadu,3247.0,142.0,165.0,38.0,11917,7,4,9,1,0,1,0,4,0,0.28537942057930316,7,1
Sindh,Larkana,7585.0,104.0,444.0,93.0,10520,4,3,79,1,1,0,1,4,1,0.4931490372699997,7,1
Sindh,Sanghar,4354.0,112.0,284.0,93.0,10951,6,4,75,0,0,0,1,2,0,0.008008090161201076,7,1
Sindh,Mirpur Khas,2856.0,257.0,37.0,77.0,12675,7,3,71,1,1,0,1,4,0,0.19075649099813802,9,0
Sindh,Kambar,1567.0,443.0,456.0,63.0,4669,3,3,22,1,1,0,1,1,0,0.3818976086283519,10,1
Sindh,Larkana,3787.0,478.0,122.0,38.0,10142,9,4,41,1,0,0,0,1,0,0.13511606365218914,9,1
Sindh,Kambar,2162.0,899.0,434.0,76.0,13801,3,2,55,1,0,0,0,4,0,0.2435409979543437,9,1
Sindh,Mirpur Khas,9649.0,939.0,55.0,48.0,5300,8,2,49,1,1,1,0,2,0,0.11632015086978348,7,1
Sindh,Sanghar,8098.0,394.0,90.0,54.0,10362,4,1,4,1,1,1,1,1,0,0.3474248890646282,7,1
Sindh,Larkana,4752.0,709.0,272.0,77.0,10433,7,4,70,1,0,0,1,4,0,0.06097119722887856,10,1
Sindh,Jamshoro,2098.0,836.0,138.0,49.0,13973,11,4,7,0,1,0,1,3,1,0.3891784169684851,10,1
Sindh,Mirpur Khas,9316.0,53.0,96.0,92.0,9067,9,1,96,1,1,1,1,3,0,0.24425651636565326,8,1
Sindh,Kambar,7587.0,182.0,318.0,97.0,5635,11,3,15,0,0,1,1,0,0,0.09514474190851863,8,1
Sindh,Khairpur,2168.0,663.0,113.0,46.0,8806,7,4,68,1,1,0,0,1,0,0.2577913216951985,10,1
Sindh,Larkana,3209.0,693.0,391.0,41.0,9444,9,1,26,1,0,1,1,4,1,0.4751108274253107,9,1
Sindh,Sanghar,4717.0,168.0,203.0,2.0,15709,10,4,32,1,1,0,0,0,0,0.42132836503080373,8,1
Sindh,Jacobabad,9972.0,917.0,372.0,79.0,16331,10,2,31,1,1,1,1,2,0,0.49222915297963893,7,1
Sindh,Sukkur,7897.0,941.0,258.0,77.0,10961,10,2,95,0,1,1,1,3,0,0.16492500759069784,8,1
Sindh,Jacobabad,5331.0,497.0,299.0,98.0,17354,9,1,28,1,0,1,0,2,0,0.4916055155324367,6,1
Sindh,Sukkur,1908.0,567.0,458.0,45.0,11068,5,1,61,1,1,1,1,3,0,0.1966546188145567,10,1
Sindh,Khairpur,7917.0,188.0,73.0,40.0,14910,6,1,85,1,0,1,1,1,1,0.2623109264286592,9,1
Sindh,Larkana,9025.0,230.0,342.0,89.0,19657,9,2,91,0,0,1,1,2,0,0.3215155108176226,7,1
Sindh,Mirpur Khas,9752.0,371.0,398.0,36.0,15155,3,4,9,1,1,1,0,2,0,0.4738508584771562,7,1
Sindh,Jamshoro,7701.0,734.0,161.0,94.0,14200,7,2,48,0,0,0,0,3,1,0.4106146789684838,8,0
Sindh,Sukkur,3486.0,570.0,409.0,96.0,11277,10,4,28,1,1,1,1,2,0,0.36968042991723776,10,0
Sindh,Dadu,7983.0,58.0,445.0,61.0,11110,3,1,60,1,1,0,1,2,0,0.14786712125173146,9,1
Sindh,Mirpur Khas,2160.0,506.0,353.0,95.0,8532,5,1,10,1,0,1,1,3,0,0.2703197282923928,9,1
Sindh,Mirpur Khas,9760.0,844.0,144.0,27.0,10091,11,3,32,1,0,1,1,3,0,0.3807630269400687,9,1
Sindh,Khairpur,1864.0,90.0,432.0,6.0,7642,4,2,37,1,0,0,1,2,1,0.29107596035328337,7,1
Sindh,Sanghar,8717.0,930.0,262.0,41.0,9294,5,3,59,0,0,1,1,0,0,0.09526578359228138,9,1
Sindh,Badin,7642.0,542.0,25.0,73.0,8108,8,2,21,0,1,1,1,2,0,0.29262099167557515,10,1
Sindh,Jamshoro,3119.0,713.0,297.0,84.0,11812,9,2,26,1,0,0,1,1,0,0.31593070116674177,10,1
Sindh,Larkana,9081.0,378.0,218.0,51.0,10104,6,2,57,1,1,1,1,1,0,0.26757622220844607,8,1
Sindh,Badin,7760.0,777.0,249.0,91.0,15260,7,1,92,0,0,1,1,0,0,0.34061307557022696,8,1
Sindh,Jamshoro,2391.0,920.0,142.0,12.0,10226,4,3,25,1,0,0,0,1,0,0.23406594267021008,9,1
Sindh,Mirpur Khas,3846.0,587.0,351.0,85.0,19922,4,3,77,1,0,0,0,2,0,0.347896189457062,10,1
Sindh,Kambar,5791.0,222.0,290.0,20.0,12524,11,1,28,1,0,0,1,3,1,0.20727241613009578,7,1
Sindh,Sanghar,2006.0,637.0,471.0,44.0,13976,6,2,7,1,0,1,0,1,1,0.2028696045748033,9,1
Sindh,Badin,2778.0,609.0,468.0,89.0,14033,3,1,31,1,0,1,0,1,0,0.31095319680783273,6,1
Sindh,Jamshoro,3429.0,923.0,401.0,75.0,14535,4,1,46,1,0,1,0,4,1,0.4276758405848752,8,1
Sindh,Badin,8194.0,242.0,255.0,1.0,13158,5,4,54,1,1,0,0,0,0,0.3954464654490262,10,1
Sindh,Kambar,7147.0,478.0,317.0,98.0,15630,10,1,17,0,0,0,0,1,1,0.33432181019950824,8,1
Sindh,Sukkur,9160.0,813.0,421.0,50.0,9041,11,3,76,1,1,1,1,2,0,0.3799659630002837,9,1
Sindh,Jamshoro,8650.0,202.0,438.0,80.0,13293,11,3,18,0,0,0,0,1,0,0.16370082784589512,9,1
Sindh,Dadu,1824.0,981.0,210.0,11.0,8555,10,1,19,1,0,0,1,2,1,0.2962448890898215,8,1
Sindh,Dadu,8241.0,328.0,406.0,17.0,11819,11,1,82,1,0,0,1,0,1,0.1589825032669981,10,1
Sindh,Mirpur Khas,5998.0,89.0,309.0,5.0,12550,6,3,84,1,1,0,1,1,1,0.3922809195588778,8,1
Sindh,Larkana,8116.0,387.0,150.0,77.0,11361,8,1,56,0,1,1,1,0,0,0.09151310697212933,9,1
Sindh,Kambar,4811.0,889.0,33.0,82.0,8998,4,3,5,1,1,0,1,3,1,0.007431880746625541,9,1
Sindh,Sanghar,6020.0,199.0,0.0,43.0,17803,8,3,78,1,0,1,1,3,0,0.36840542768988277,8,1
Sindh,Mirpur Khas,3108.0,643.0,367.0,92.0,8171,6,3,14,1,1,1,1,2,0,0.031247479082462948,9,1
Sindh,Badin,6199.0,651.0,391.0,6.0,16735,3,2,7,1,0,1,1,1,0,0.19022194903642708,6,1
Sindh,Dadu,6545.0,224.0,391.0,30.0,11596,3,4,33,1,0,1,1,4,1,0.3103085340119361,9,1
Sindh,Badin,6173.0,142.0,88.0,5.0,10907,7,3,19,0,0,0,0,4,0,0.49533822753049017,10,1
Sindh,Kambar,7139.0,667.0,487.0,99.0,9625,11,3,86,1,0,1,1,0,0,0.23331791067924534,8,1
Sindh,Badin,3593.0,903.0,134.0,53.0,10304,11,1,69,1,1,1,0,1,0,0.3619991468387831,6,1
Sindh,Mirpur Khas,2566.0,874.0,207.0,88.0,7849,7,4,10,0,1,0,0,2,0,0.42803555799703924,7,1
Sindh,Larkana,7157.0,832.0,114.0,41.0,8512,4,3,95,1,1,1,1,3,0,0.40557460349617114,8,1
Sindh,Khairpur,6824.0,693.0,290.0,84.0,11582,3,3,87,1,0,1,0,4,0,0.43964565979262277,10,1
Sindh,Kambar,8980.0,849.0,446.0,15.0,11228,7,2,56,1,1,0,1,1,0,0.27561937106737666,8,1
Sindh,Jacobabad,7397.0,188.0,144.0,4.0,15042,5,4,15,0,1,1,1,0,0,0.49675353512755177,8,1
Sindh,Mirpur Khas,7233.0,440.0,495.0,18.0,11321,3,1,3,1,1,1,1,0,1,0.4450099421493569,7,1
Sindh,Badin,1804.0,552.0,341.0,90.0,16363,3,4,97,1,0,1,1,0,0,0.16587060118084285,8,1
Sindh,Kambar,3843.0,567.0,90.0,50.0,11675,5,1,85,0,1,1,1,3,0,0.24277285145944144,8,1
Sindh,Larkana,4567.0,698.0,292.0,34.0,11016,11,3,73,1,1,1,0,3,0,0.2031693957607485,10,1
Sindh,Badin,1967.0,449.0,74.0,6.0,5687,10,3,31,1,0,0,1,4,1,0.32414331006681263,7,1
Sindh,Sukkur,8961.0,196.0,2.0,67.0,11109,3,4,71,1,0,0,1,1,1,0.3183535517830132,10,1
Sindh,Sukkur,6719.0,375.0,205.0,93.0,15634,5,3,23,1,1,0,1,2,0,0.06456911164292134,10,1
Sindh,Sukkur,7708.0,304.0,373.0,27.0,18538,9,2,48,1,1,0,1,3,0,0.3534319136194439,10,1
Sindh,Badin,5864.0,473.0,273.0,55.0,11548,4,4,88,1,0,1,0,1,0,0.08501021738000647,9,1
Sindh,Jamshoro,6437.0,298.0,316.0,60.0,13548,6,3,59,0,1,0,1,1,1,0.20913968354001472,10,1
Sindh,Jamshoro,2545.0,952.0,440.0,96.0,14380,11,3,75,1,0,1,0,4,1,0.11714224449325339,8,1
Sindh,Jamshoro,921.0,409.0,374.0,79.0,7875,9,3,55,1,0,1,1,3,0,0.4178769680403649,9,1
Sindh,Jamshoro,5575.0,280.0,264.0,63.0,11361,10,1,98,1,0,1,0,1,0,0.37193797433956205,10,1
Sindh,Jacobabad,5713.0,230.0,376.0,50.0,11903,5,3,66,1,0,1,1,1,0,0.4166338567551624,8,1
Sindh,Mirpur Khas,9745.0,660.0,263.0,26.0,15607,6,1,80,1,1,1,0,2,0,0.2638566639496946,7,1
Sindh,Sukkur,6496.0,233.0,451.0,77.0,16729,11,4,87,1,1,0,0,2,0,0.0883678195408838,10,1
Sindh,Mirpur Khas,2375.0,887.0,305.0,52.0,10730,10,3,52,0,0,1,0,0,0,0.2502742902105457,7,1
Sindh,Dadu,5839.0,464.0,379.0,81.0,9187,6,1,70,1,1,1,1,0,0,0.4376531822104755,6,1
Sindh,Sukkur,5547.0,469.0,0.0,58.0,12555,9,2,2,0,0,1,1,1,0,0.43386104959229077,8,1
Sindh,Kambar,635.0,494.0,248.0,81.0,15548,4,2,22,1,0,1,1,1,0,0.08633180433743054,8,1
Sindh,Kambar,8445.0,793.0,141.0,85.0,14907,8,2,69,1,0,1,1,4,0,0.30430285697060666,7,1
Sindh,Mirpur Khas,3564.0,246.0,110.0,39.0,14468,8,3,91,1,0,1,0,2,0,0.3289313957836335,6,1
Sindh,Mirpur Khas,7671.0,189.0,217.0,67.0,13958,4,3,88,1,0,0,0,2,0,0.32143527208927064,8,1
Sindh,Jacobabad,7089.0,156.0,482.0,19.0,16651,8,2,19,0,1,1,0,4,0,0.033071675585751914,8,1
Sindh,Jamshoro,9586.0,120.0,310.0,79.0,13891,10,3,98,1,1,1,1,1,1,0.06019699387287136,9,1
Sindh,Sukkur,3106.0,518.0,364.0,94.0,12911,6,2,4,0,0,1,1,0,1,0.204778458993424,9,1
Sindh,Kambar,1755.0,771.0,422.0,59.0,17106,7,2,67,0,1,0,0,4,0,0.4558353843074716,7,1
Sindh,Mirpur Khas,6865.0,925.0,392.0,71.0,9212,10,2,34,0,0,1,1,3,1,0.1270641815808931,7,1
Sindh,Jacobabad,6515.0,305.0,455.0,11.0,11399,5,3,7,0,0,0,0,0,0,0.12353062013901839,9,1
Sindh,Jamshoro,4263.0,171.0,365.0,19.0,13175,11,4,73,0,1,1,0,1,1,0.20926664724815053,9,1
Sindh,Kambar,2658.0,703.0,20.0,41.0,9560,6,1,1,1,0,0,0,4,0,0.3503019755289095,8,1
Sindh,Jamshoro,4274.0,693.0,298.0,14.0,10797,8,4,49,0,1,1,0,1,0,0.20281341575171907,9,1
Sindh,Kambar,9706.0,729.0,58.0,91.0,9233,4,3,28,1,1,0,0,4,0,0.4597594500191468,10,1
Sindh,Mirpur Khas,2988.0,394.0,223.0,50.0,11641,10,3,72,1,1,1,0,1,0,0.4639775603003418,9,1
Sindh,Larkana,6709.0,488.0,70.0,16.0,16344,5,3,46,0,0,1,1,3,0,0.47444683116573366,6,0
Sindh,Larkana,5911.0,428.0,399.0,79.0,13176,5,2,10,0,0,0,0,4,0,0.16643577536922638,8,1
Sindh,Mirpur Khas,9945.0,338.0,415.0,71.0,5112,7,1,47,1,0,0,1,4,0,0.22797235888046813,7,1
Sindh,Sanghar,837.0,960.0,95.0,75.0,14104,3,3,89,0,0,1,1,1,1,0.3649739993833167,9,1
Sindh,Khairpur,3851.0,720.0,177.0,84.0,9063,6,2,27,0,0,1,1,4,0,0.4731696026905347,7,1
Sindh,Khairpur,4599.0,680.0,246.0,62.0,13234,3,1,3,1,0,1,0,2,0,0.3116118511880229,8,1
Sindh,Mirpur Khas,6542.0,543.0,162.0,29.0,10119,9,1,36,0,1,1,1,4,0,0.24435091412889592,8,1
Sindh,Sukkur,6593.0,411.0,372.0,23.0,13742,11,3,89,1,0,1,0,1,0,0.2916753943843988,9,1
Sindh,Sukkur,3068.0,559.0,457.0,49.0,10380,6,4,94,1,1,0,1,2,0,0.10136653520500266,8,1
Sindh,Larkana,1964.0,663.0,351.0,63.0,11972,8,2,16,0,0,0,1,4,0,0.45717936074694804,6,1
Sindh,Khairpur,3318.0,194.0,150.0,35.0,10615,5,1,35,1,1,0,1,2,0,0.3230529492232344,9,1
Sindh,Mirpur Khas,3483.0,901.0,83.0,40.0,11770,6,4,21,1,1,1,1,0,0,0.10321812356993126,8,1
Sindh,Sanghar,3391.0,480.0,384.0,96.0,13527,7,3,45,1,0,1,1,2,0,0.2187767499794031,7,1
Sindh,Sanghar,9042.0,246.0,99.0,43.0,14552,5,3,40,1,0,0,1,3,0,0.1130839322862009,6,1
Sindh,Dadu,5277.0,654.0,158.0,50.0,11609,9,1,86,1,0,0,0,2,0,0.3659645536298513,10,1
Sindh,Kambar,1121.0,727.0,454.0,75.0,14075,7,2,4,1,0,1,1,3,0,0.38313206116977505,7,1
Sindh,Jamshoro,5188.0,426.0,374.0,52.0,13030,6,1,97,1,0,0,0,4,0,0.4268264137999417,6,0
Sindh,Dadu,4667.0,885.0,303.0,89.0,13007,5,4,31,1,0,1,1,4,0,0.4327036997348677,8,1
Sindh,Larkana,3351.0,663.0,282.0,3.0,10073,3,2,97,1,1,0,1,1,0,0.17612689437204593,9,1
Sindh,Dadu,1177.0,555.0,257.0,82.0,8461,9,4,40,0,0,1,0,1,0,0.45167083214377873,7,1
Sindh,Sukkur,9574.0,149.0,475.0,42.0,8703,9,1,20,1,0,1,0,4,0,0.2105739835865093,9,1
Sindh,Khairpur,5171.0,628.0,115.0,26.0,13742,4,3,76,0,1,0,1,0,0,0.4635998959200531,7,1
Sindh,Dadu,1294.0,219.0,481.0,65.0,11551,7,1,30,1,0,1,1,1,1,0.3262526482879987,10,1
Sindh,Badin,4188.0,824.0,21.0,4.0,15907,11,3,58,0,1,1,0,3,0,0.3941371433851988,10,1
Sindh,Badin,2186.0,880.0,457.0,78.0,12740,9,4,56,1,1,1,1,3,0,0.45357333981925274,10,1
Sindh,Kambar,735.0,359.0,150.0,56.0,14856,11,3,97,1,0,1,1,2,0,0.0516124597468664,10,1
Sindh,Sukkur,8972.0,339.0,49.0,36.0,15500,10,2,27,0,0,1,0,4,0,0.19772747532617424,9,1
Sindh,Mirpur Khas,8548.0,371.0,466.0,34.0,11669,4,4,20,1,0,1,1,0,0,0.47086937002548224,8,1
Sindh,Larkana,7016.0,584.0,359.0,15.0,8530,3,2,85,1,0,1,0,1,0,0.25070869399279355,8,1
Sindh,Jamshoro,2825.0,105.0,107.0,8.0,8065,5,1,54,1,1,1,1,2,0,0.3911887441963725,8,1
Sindh,Khairpur,5851.0,683.0,441.0,21.0,6986,5,3,4,0,0,1,1,0,0,0.46323748067516823,9,1
Sindh,Sanghar,9191.0,899.0,109.0,90.0,9563,10,3,93,1,1,1,1,0,0,0.38562621315207457,8,1
Sindh,Kambar,2980.0,592.0,381.0,75.0,15162,8,3,68,0,0,0,1,1,0,0.1527999429719385,10,1
Sindh,Sanghar,9548.0,61.0,299.0,68.0,14745,5,4,56,1,0,1,1,0,0,0.29971944813615,10,1
Sindh,Kambar,1038.0,992.0,243.0,23.0,10437,8,2,11,0,1,1,0,3,0,0.07372465677100681,10,1
Sindh,Sukkur,1279.0,318.0,373.0,97.0,15262,5,2,35,1,1,1,1,1,0,0.14712910439793153,10,1
Sindh,Jacobabad,6841.0,284.0,265.0,13.0,12306,3,1,52,1,0,1,0,3,0,0.055685979666055985,7,0
Sindh,Jacobabad,2627.0,695.0,406.0,84.0,12001,5,3,36,1,0,0,1,1,0,0.3331727133768368,9,1
Sindh,Larkana,6123.0,951.0,318.0,5.0,17303,3,1,25,1,0,1,0,3,0,0.09892769802903184,6,1
Sindh,Sanghar,6216.0,655.0,438.0,47.0,13011,3,4,62,1,0,0,0,1,0,0.07389143222668548,10,1
Sindh,Sanghar,4947.0,401.0,475.0,38.0,14204,8,4,43,1,1,1,0,4,0,0.40098774936943504,10,1
Sindh,Jamshoro,1263.0,717.0,185.0,19.0,14004,9,4,34,1,0,0,1,3,0,0.25535325324398606,7,1
Sindh,Kambar,1741.0,997.0,240.0,21.0,16959,9,1,61,1,0,1,1,3,0,0.36758098597158995,8,1
Sindh,Sanghar,1352.0,940.0,123.0,99.0,13228,6,2,70,1,0,1,0,4,0,0.23610042583946944,9,1
Sindh,Khairpur,729.0,555.0,333.0,57.0,11901,7,3,45,1,0,0,1,2,0,0.18404030522909598,6,1
Sindh,Badin,1813.0,652.0,492.0,97.0,11744,3,3,11,0,0,1,1,0,0,0.3041132068815449,9,1
Sindh,Jacobabad,4997.0,729.0,12.0,33.0,8950,10,4,29,1,0,1,1,1,0,0.4470621875988034,7,1
Sindh,Mirpur Khas,6462.0,274.0,217.0,31.0,14174,6,3,42,1,1,1,1,0,0,0.36050494090515134,9,1
Sindh,Dadu,3852.0,91.0,344.0,67.0,11152,3,2,28,1,0,0,1,0,0,0.26022221482391666,6,1
Sindh,Sukkur,1888.0,386.0,12.0,92.0,13540,11,3,66,1,1,0,0,4,0,0.09619607746792108,8,1
Sindh,Khairpur,7207.0,894.0,412.0,46.0,14927,4,3,35,1,0,0,1,3,0,0.10222052372654666,5,1
Sindh,Larkana,5311.0,897.0,385.0,17.0,15342,6,1,42,1,0,0,0,4,1,0.4590285249235471,8,1
Sindh,Sukkur,4188.0,459.0,226.0,40.0,16628,4,2,67,1,1,1,1,4,0,0.1666415765268957,9,1
Sindh,Dadu,9481.0,140.0,359.0,20.0,13276,4,3,92,1,1,1,1,4,0,0.4232723698022728,9,1
Sindh,Badin,7971.0,490.0,363.0,85.0,16202,11,3,66,0,0,0,1,0,1,0.44381063992204767,8,1
Sindh,Larkana,5450.0,461.0,435.0,71.0,12281,4,2,76,0,0,0,1,1,0,0.3192878005060611,9,1
Sindh,Larkana,6453.0,266.0,437.0,22.0,16338,6,2,6,0,0,1,0,0,0,0.1944697176725192,7,1
Sindh,Sanghar,7334.0,941.0,488.0,75.0,6551,9,4,41,0,1,1,1,4,0,0.2733540608230676,6,1
Sindh,Jamshoro,6947.0,297.0,347.0,57.0,11186,4,3,28,1,1,1,1,0,1,0.018773078271198673,8,1
Sindh,Mirpur Khas,8992.0,607.0,136.0,16.0,11419,3,1,46,1,0,0,0,4,0,0.0007662981057552365,10,1
Sindh,Larkana,562.0,610.0,485.0,60.0,14823,10,4,14,1,0,1,0,0,0,0.1610572006221594,7,1
Sindh,Mirpur Khas,5215.0,904.0,411.0,99.0,7635,9,4,23,0,0,1,0,0,0,0.3468014577135339,5,0
Sindh,Jacobabad,9656.0,228.0,447.0,59.0,17842,6,3,76,1,0,1,0,4,1,0.3305548221858338,7,1
Sindh,Kambar,4886.0,967.0,163.0,92.0,15854,6,2,28,0,1,1,1,4,0,0.13175127841938777,9,1
Sindh,Dadu,7156.0,415.0,258.0,91.0,14899,10,3,74,1,0,1,1,0,0,0.4628201549980048,9,1
Sindh,Dadu,4996.0,128.0,452.0,8.0,11058,4,2,71,1,0,1,0,4,0,0.17771391876947606,7,1
Sindh,Khairpur,5513.0,469.0,291.0,81.0,6418,4,2,8,1,0,1,0,2,0,0.24324756678327908,10,1
Sindh,Jacobabad,8693.0,248.0,68.0,80.0,14130,11,3,81,1,0,1,0,2,0,0.20863804932221014,10,1
Sindh,Jacobabad,7860.0,494.0,25.0,81.0,11908,9,2,55,1,0,0,1,4,0,0.04281400495555476,8,1
Sindh,Kambar,2115.0,647.0,269.0,77.0,6986,11,1,41,1,0,1,1,1,0,0.3570996837045109,10,1
Sindh,Sanghar,4524.0,527.0,88.0,43.0,13932,5,4,94,1,1,0,0,3,0,0.44972816202928934,10,1
Sindh,Kambar,1951.0,571.0,238.0,31.0,15303,6,4,29,0,0,0,0,2,0,0.12568719607724332,8,1
Sindh,Mirpur Khas,8034.0,714.0,66.0,40.0,13796,8,2,19,0,0,0,1,0,0,0.19166980638946185,9,1
Sindh,Badin,3642.0,222.0,146.0,81.0,8120,3,3,42,0,0,1,0,2,0,0.11918465105913645,10,1
Sindh,Kambar,7398.0,324.0,112.0,76.0,16138,11,4,64,1,0,1,1,1,0,0.3262980190539428,10,1
Sindh,Kambar,2150.0,434.0,127.0,92.0,8166,4,2,41,0,0,0,1,4,0,0.47661828254842026,6,1
Sindh,Dadu,5310.0,209.0,237.0,89.0,14021,4,3,67,1,1,1,0,0,0,0.1326316679181978,9,1
Sindh,Sanghar,8842.0,546.0,412.0,85.0,12345,8,3,6,1,0,1,0,0,0,0.26368866061159835,7,1
Sindh,Khairpur,1055.0,425.0,83.0,30.0,9930,3,4,46,1,1,0,0,0,0,0.46858107894874146,7,1
Sindh,Khairpur,3136.0,848.0,330.0,0.0,8732,5,2,72,1,0,1,1,2,1,0.009337993207422624,9,1
Sindh,Dadu,5185.0,722.0,366.0,79.0,10289,11,2,15,1,1,1,1,1,0,0.26246057969821623,8,1
Sindh,Kambar,4384.0,433.0,75.0,24.0,9126,11,1,7,1,0,1,0,4,0,0.3394742088943194,8,1
Sindh,Jamshoro,6755.0,157.0,163.0,11.0,13748,11,4,12,0,1,0,1,0,0,0.46063936322238935,8,1
